country;region_code;region;year;sector;va;va_q05;emp;va_q10;va_q91
COL;LAM;Latin America;1990;Agriculture;4,21433254336928e+06;1,98344894844049e+07;3,52830741220229e+03;NA;NA
COL;LAM;Latin America;1990;Mining;1,89214090063838e+06;1,51326454387969e+07;1,70852825007029e+02;NA;NA
COL;LAM;Latin America;1990;Manufacturing;5,61425196649238e+06;3,33231589148283e+07;1,54024102125020e+03;NA;NA
COL;LAM;Latin America;1990;Utilities;7,38537018254644e+05;9,31375264320718e+06;4,94196210587162e+01;NA;NA
COL;LAM;Latin America;1990;Construction;1,46777685231259e+06;1,39271650010845e+07;5,81520370064391e+02;NA;NA
COL;LAM;Latin America;1990;Trade, restaurants and hotels;4,42266017749072e+06;2,97103399334282e+07;2,55524072822624e+03;NA;NA
COL;LAM;Latin America;1990;Transport, storage and communication;1,51094968440112e+06;1,25981857857473e+07;5,11437359087283e+02;NA;NA
COL;LAM;Latin America;1990;Finance, insurance, real estate and business services;4,84561071076005e+06;1,71023333538160e+07;7,17650143079876e+02;NA;NA
COL;LAM;Latin America;1990;Government services;NA;NA;NA;NA;NA
COL;LAM;Latin America;1990;Community, social and personal services;4,11097045300181e+06;2,90261797406611e+07;1,99644052002398e+03;NA;NA
COL;LAM;Latin America;1990;Summation of sector GDP;2,88172303067210e+07;1,79968250295974e+08;1,16511100000000e+04;NA;NA
COL;LAM;Latin America;1991;Agriculture;4,56715282783108e+06;2,06604469141495e+07;3,52232472508306e+03;NA;NA
COL;LAM;Latin America;1991;Mining;2,29910501482261e+06;1,50360333405816e+07;1,94438531593502e+02;NA;NA
COL;LAM;Latin America;1991;Manufacturing;6,90766494712416e+06;3,35970914246947e+07;1,69926244170106e+03;NA;NA
COL;LAM;Latin America;1991;Utilities;8,81813718021954e+05;9,59842243067518e+06;4,26465331451341e+01;NA;NA
COL;LAM;Latin America;1991;Construction;2,15322334869853e+06;1,39615593535065e+07;6,17309964182871e+02;NA;NA
COL;LAM;Latin America;1991;Trade, restaurants and hotels;5,43893958770688e+06;2,98376083559844e+07;2,98677610455938e+03;NA;NA
COL;LAM;Latin America;1991;Transport, storage and communication;2,49524606428290e+06;1,30310212330461e+07;5,39872308538863e+02;NA;NA
COL;LAM;Latin America;1991;Finance, insurance, real estate and business services;4,06490440207643e+06;1,79470170067709e+07;6,90931875557841e+02;NA;NA
COL;LAM;Latin America;1991;Government services;NA;NA;NA;NA;NA
COL;LAM;Latin America;1991;Community, social and personal services;3,92832489584292e+06;2,93256345926136e+07;2,18526405125687e+03;NA;NA
COL;LAM;Latin America;1991;Summation of sector GDP;3,27363748064075e+07;1,82994834652022e+08;1,24788265356186e+04;NA;NA
COL;LAM;Latin America;1992;Agriculture;5,33154693933520e+06;2,02799594064266e+07;3,61654644851297e+03;NA;NA
COL;LAM;Latin America;1992;Mining;2,44118340417345e+06;1,44532585279530e+07;2,03513678914041e+02;NA;NA
COL;LAM;Latin America;1992;Manufacturing;8,41315563877617e+06;3,51027668675562e+07;1,72418290616369e+03;NA;NA
COL;LAM;Latin America;1992;Utilities;1,12621339672329e+06;9,04170933824784e+06;4,80250275438203e+01;NA;NA
COL;LAM;Latin America;1992;Construction;3,00034095001635e+06;1,49749188850497e+07;7,30712873167615e+02;NA;NA
COL;LAM;Latin America;1992;Trade, restaurants and hotels;7,45739979606108e+06;3,05991152810313e+07;3,02412131240861e+03;NA;NA
COL;LAM;Latin America;1992;Transport, storage and communication;3,43461441079432e+06;1,37259350770387e+07;5,36435586662145e+02;NA;NA
COL;LAM;Latin America;1992;Finance, insurance, real estate and business services;5,01852577461565e+06;1,85822433432542e+07;5,08716620050964e+02;NA;NA
COL;LAM;Latin America;1992;Government services;NA;NA;NA;NA;NA
COL;LAM;Latin America;1992;Community, social and personal services;5,81751736028932e+06;3,18205930993912e+07;2,29898125961464e+03;NA;NA
COL;LAM;Latin America;1992;Summation of sector GDP;4,20404976707848e+07;1,88580499825949e+08;1,26912357130385e+04;NA;NA
COL;LAM;Latin America;1993;Agriculture;6,11628118694254e+06;2,07076055805264e+07;3,66009642346155e+03;NA;NA
COL;LAM;Latin America;1993;Mining;2,62459878387841e+06;1,38749154629489e+07;2,16919850885489e+02;NA;NA
COL;LAM;Latin America;1993;Manufacturing;1,13825117752653e+07;3,57345276907745e+07;1,78156073089378e+03;NA;NA
COL;LAM;Latin America;1993;Utilities;1,71415983722804e+06;1,00357578702934e+07;4,76838033833977e+01;NA;NA
COL;LAM;Latin America;1993;Construction;4,70258389687741e+06;1,58736305751865e+07;8,70179380443079e+02;NA;NA
COL;LAM;Latin America;1993;Trade, restaurants and hotels;1,06852723342228e+07;3,28622493515554e+07;3,18521516951460e+03;NA;NA
COL;LAM;Latin America;1993;Transport, storage and communication;4,36309402914038e+06;1,42073035607623e+07;5,98709525320603e+02;NA;NA
COL;LAM;Latin America;1993;Finance, insurance, real estate and business services;6,56508655934875e+06;2,01142785552845e+07;7,39079892898311e+02;NA;NA
COL;LAM;Latin America;1993;Government services;NA;NA;NA;NA;NA
COL;LAM;Latin America;1993;Community, social and personal services;7,46202197949709e+06;3,32188468236932e+07;2,35963671115563e+03;NA;NA
COL;LAM;Latin America;1993;Summation of sector GDP;5,56156103824007e+07;1,96629115471025e+08;1,34590814879564e+04;NA;NA
COL;LAM;Latin America;1994;Agriculture;7,66668273129357e+06;2,11332713381904e+07;4,17953762900303e+03;NA;NA
COL;LAM;Latin America;1994;Mining;2,65933886343652e+06;1,44443950327039e+07;2,11523256612773e+02;NA;NA
COL;LAM;Latin America;1994;Manufacturing;1,14584202951736e+07;3,62387499440474e+07;1,73723855199871e+03;NA;NA
COL;LAM;Latin America;1994;Utilities;2,37338531580980e+06;1,09448646109170e+07;4,50573710924860e+01;NA;NA
COL;LAM;Latin America;1994;Construction;6,86851297580906e+06;2,11047568055856e+07;9,22354084434610e+02;NA;NA
COL;LAM;Latin America;1994;Trade, restaurants and hotels;1,21309661293514e+07;3,54258490918609e+07;3,28903766564095e+03;NA;NA
COL;LAM;Latin America;1994;Transport, storage and communication;5,17320548324998e+06;1,51534006300066e+07;6,04749468155536e+02;NA;NA
COL;LAM;Latin America;1994;Finance, insurance, real estate and business services;8,54194593399292e+06;2,21125714923371e+07;7,60321549760689e+02;NA;NA
COL;LAM;Latin America;1994;Government services;NA;NA;NA;NA;NA
COL;LAM;Latin America;1994;Community, social and personal services;1,00302065889319e+07;3,33818866781529e+07;2,22767257308876e+03;NA;NA
COL;LAM;Latin America;1994;Summation of sector GDP;6,69026643170488e+07;2,09939745623802e+08;1,39774921497875e+04;NA;NA
COL;LAM;Latin America;1995;Agriculture;9,06020224972245e+06;2,19221798861657e+07;3,65058194632247e+03;NA;NA
COL;LAM;Latin America;1995;Mining;3,73226939598841e+06;1,65495178422380e+07;2,32798947484512e+02;NA;NA
COL;LAM;Latin America;1995;Manufacturing;1,40561503537711e+07;3,82478807210125e+07;1,91197560453216e+03;NA;NA
COL;LAM;Latin America;1995;Utilities;2,86726975497810e+06;1,12268813638263e+07;5,57051479033829e+01;NA;NA
COL;LAM;Latin America;1995;Construction;8,62878724533431e+06;2,15049471692174e+07;1,09785194489485e+03;NA;NA
COL;LAM;Latin America;1995;Trade, restaurants and hotels;1,48918779695441e+07;3,67814406530842e+07;3,60284668124791e+03;NA;NA
COL;LAM;Latin America;1995;Transport, storage and communication;6,37933165763428e+06;1,61398548248662e+07;6,88555547763495e+02;NA;NA
COL;LAM;Latin America;1995;Finance, insurance, real estate and business services;1,17497448875654e+07;2,54996579568750e+07;8,70990688031749e+02;NA;NA
COL;LAM;Latin America;1995;Government services;NA;NA;NA;NA;NA
COL;LAM;Latin America;1995;Community, social and personal services;1,32144091719880e+07;3,63722365871914e+07;2,53085349181947e+03;NA;NA
COL;LAM;Latin America;1995;Summation of sector GDP;8,45800426865261e+07;2,24244597004477e+08;1,46421600000000e+04;NA;NA
COL;LAM;Latin America;1996;Agriculture;9,84318094284947e+06;2,16513825777855e+07;4,28726782181627e+03;NA;NA
COL;LAM;Latin America;1996;Mining;4,76407934028710e+06;1,77557748417505e+07;2,22570033299770e+02;NA;NA
COL;LAM;Latin America;1996;Manufacturing;1,64344327873304e+07;3,77196488620548e+07;1,82796562685225e+03;NA;NA
COL;LAM;Latin America;1996;Utilities;3,73718726072737e+06;1,17764761198981e+07;5,27710722504621e+01;NA;NA
COL;LAM;Latin America;1996;Construction;9,02884380661360e+06;1,87230379592241e+07;8,45652380080652e+02;NA;NA
COL;LAM;Latin America;1996;Trade, restaurants and hotels;1,73182863064987e+07;3,64465699685340e+07;3,38163109827282e+03;NA;NA
COL;LAM;Latin America;1996;Transport, storage and communication;7,31569699838882e+06;1,67583194254525e+07;7,10201092995582e+02;NA;NA
COL;LAM;Latin America;1996;Finance, insurance, real estate and business services;1,47305782116023e+07;2,76201170801877e+07;9,46840572115406e+02;NA;NA
COL;LAM;Latin America;1996;Government services;NA;NA;NA;NA;NA
COL;LAM;Latin America;1996;Community, social and personal services;1,84653377193427e+07;4,22574478316243e+07;2,48667005207901e+03;NA;NA
COL;LAM;Latin America;1996;Summation of sector GDP;1,01637623373640e+08;2,30708774666512e+08;1,47615697497622e+04;NA;NA
COL;LAM;Latin America;1997;Agriculture;1,17440267186747e+07;2,17921372564980e+07;3,69083073765198e+03;NA;NA
COL;LAM;Latin America;1997;Mining;4,85729353134718e+06;1,84114510668550e+07;2,20406919330388e+02;NA;NA
COL;LAM;Latin America;1997;Manufacturing;1,90313727647044e+07;3,79105875520965e+07;1,81019999180978e+03;NA;NA
COL;LAM;Latin America;1997;Utilities;4,57976370266437e+06;1,18896628146852e+07;5,49932674159591e+01;NA;NA
COL;LAM;Latin America;1997;Construction;1,05471594827079e+07;1,91315448168765e+07;8,90241005296732e+02;NA;NA
COL;LAM;Latin America;1997;Trade, restaurants and hotels;2,01114979699018e+07;3,70587557676614e+07;3,72712789257277e+03;NA;NA
COL;LAM;Latin America;1997;Transport, storage and communication;8,97920426440125e+06;1,77342710716306e+07;7,70449080460833e+02;NA;NA
COL;LAM;Latin America;1997;Finance, insurance, real estate and business services;1,86571820905827e+07;2,96673909864019e+07;1,08072345448461e+03;NA;NA
COL;LAM;Latin America;1997;Government services;NA;NA;NA;NA;NA
COL;LAM;Latin America;1997;Community, social and personal services;2,36114567881427e+07;4,52950347309863e+07;2,83265310088707e+03;NA;NA
COL;LAM;Latin America;1997;Summation of sector GDP;1,22118957313127e+08;2,38890836063692e+08;1,50776254499101e+04;NA;NA
COL;LAM;Latin America;1998;Agriculture;1,42324863595700e+07;2,18005895843438e+07;3,78354923450131e+03;NA;NA
COL;LAM;Latin America;1998;Mining;5,12528817832535e+06;2,12819030735029e+07;2,07828371212830e+02;NA;NA
COL;LAM;Latin America;1998;Manufacturing;2,24033425192837e+07;3,78202905524796e+07;1,70689249235124e+03;NA;NA
COL;LAM;Latin America;1998;Utilities;5,17458975822973e+06;1,20990322455697e+07;4,97306589084048e+01;NA;NA
COL;LAM;Latin America;1998;Construction;1,10700286396743e+07;1,77474360040063e+07;9,11311771775632e+02;NA;NA
COL;LAM;Latin America;1998;Trade, restaurants and hotels;2,36515891591415e+07;3,64667459956964e+07;3,66621889744381e+03;NA;NA
COL;LAM;Latin America;1998;Transport, storage and communication;1,09316456131908e+07;1,81761111387151e+07;7,54322193845104e+02;NA;NA
COL;LAM;Latin America;1998;Finance, insurance, real estate and business services;2,01785264513709e+07;2,81930209709199e+07;1,05104252878402e+03;NA;NA
COL;LAM;Latin America;1998;Government services;NA;NA;NA;NA;NA
COL;LAM;Latin America;1998;Community, social and personal services;2,79093050005104e+07;4,61165076373634e+07;2,96370083183143e+03;NA;NA
COL;LAM;Latin America;1998;Summation of sector GDP;1,40676801679297e+08;2,39701637202597e+08;1,50945969806538e+04;NA;NA
COL;LAM;Latin America;1999;Agriculture;1,50825306021111e+07;2,17902130121157e+07;3,77889054101179e+03;NA;NA
COL;LAM;Latin America;1999;Mining;9,10882079671116e+06;2,52121955152202e+07;1,89607134061324e+02;NA;NA
COL;LAM;Latin America;1999;Manufacturing;2,37808326012528e+07;3,45854022539009e+07;1,55724163999766e+03;NA;NA
COL;LAM;Latin America;1999;Utilities;5,64806293155655e+06;1,15934139398614e+07;4,86874702979440e+01;NA;NA
COL;LAM;Latin America;1999;Construction;8,67224564866503e+06;1,29554738277556e+07;7,87598973217707e+02;NA;NA
COL;LAM;Latin America;1999;Trade, restaurants and hotels;2,42005938808668e+07;3,08346745369301e+07;3,77364295394156e+03;NA;NA
COL;LAM;Latin America;1999;Transport, storage and communication;1,15981639011529e+07;1,78272078477203e+07;7,54870528279301e+02;NA;NA
COL;LAM;Latin America;1999;Finance, insurance, real estate and business services;1,80735322675448e+07;2,42238734338088e+07;9,81239977254680e+02;NA;NA
COL;LAM;Latin America;1999;Government services;NA;NA;NA;NA;NA
COL;LAM;Latin America;1999;Community, social and personal services;3,26702225609605e+07;4,76160391927215e+07;3,00066746842239e+03;NA;NA
COL;LAM;Latin America;1999;Summation of sector GDP;1,48835005190822e+08;2,26638493560035e+08;1,48724466864844e+04;NA;NA
COL;LAM;Latin America;2000;Agriculture;1,73200000000000e+07;2,26290000000000e+07;3,89420867916432e+03;NA;NA
COL;LAM;Latin America;2000;Mining;1,23610000000000e+07;2,26200000000000e+07;2,21855990953913e+02;NA;NA
COL;LAM;Latin America;2000;Manufacturing;2,90540000000000e+07;3,86650000000000e+07;1,82210120366377e+03;NA;NA
COL;LAM;Latin America;2000;Utilities;6,81600000000000e+06;1,16970000000000e+07;5,80093785004099e+01;NA;NA
COL;LAM;Latin America;2000;Construction;8,71000000000000e+06;1,24510000000000e+07;8,00068428278313e+02;NA;NA
COL;LAM;Latin America;2000;Trade, restaurants and hotels;2,69270000000000e+07;3,30970000000000e+07;3,99244079287201e+03;NA;NA
COL;LAM;Latin America;2000;Transport, storage and communication;1,30650000000000e+07;1,81000000000000e+07;7,43763158544745e+02;NA;NA
COL;LAM;Latin America;2000;Finance, insurance, real estate and business services;1,88400759750731e+07;2,31493471954453e+07;9,40424253602827e+02;NA;NA
COL;LAM;Latin America;2000;Government services;NA;NA;NA;NA;NA
COL;LAM;Latin America;2000;Community, social and personal services;3,62520000000000e+07;4,78950000000000e+07;3,37575611441970e+03;NA;NA
COL;LAM;Latin America;2000;Summation of sector GDP;1,69345075975073e+08;2,30303347195445e+08;1,58486280000000e+04;NA;NA
COL;LAM;Latin America;2001;Agriculture;1,87930000000000e+07;2,30290000000000e+07;3,85817096972271e+03;NA;NA
COL;LAM;Latin America;2001;Mining;1,10720000000000e+07;2,07500000000000e+07;2,12678834575453e+02;NA;NA
COL;LAM;Latin America;2001;Manufacturing;3,19290000000000e+07;3,97910000000000e+07;1,74672930312818e+03;NA;NA
COL;LAM;Latin America;2001;Utilities;8,45900000000000e+06;1,20690000000000e+07;5,71112905818538e+01;NA;NA
COL;LAM;Latin America;2001;Construction;1,00230000000000e+07;1,31360000000000e+07;7,59406510147303e+02;NA;NA
COL;LAM;Latin America;2001;Trade, restaurants and hotels;2,91910000000000e+07;3,40610000000000e+07;4,69743333893782e+03;NA;NA
COL;LAM;Latin America;2001;Transport, storage and communication;1,50830000000000e+07;1,86940000000000e+07;7,58910396242239e+02;NA;NA
COL;LAM;Latin America;2001;Finance, insurance, real estate and business services;2,16140684410539e+07;2,38492882551816e+07;9,45407725231166e+02;NA;NA
COL;LAM;Latin America;2001;Government services;NA;NA;NA;NA;NA
COL;LAM;Latin America;2001;Community, social and personal services;3,89130000000000e+07;4,84950000000000e+07;3,01590007890325e+03;NA;NA
COL;LAM;Latin America;2001;Summation of sector GDP;1,85077068441054e+08;2,33874288255182e+08;1,60517484474700e+04;NA;NA
COL;LAM;Latin America;2002;Agriculture;2,08770000000000e+07;2,40770000000000e+07;3,64910772040456e+03;NA;NA
COL;LAM;Latin America;2002;Mining;1,18690000000000e+07;2,03810000000000e+07;2,19424144706592e+02;NA;NA
COL;LAM;Latin America;2002;Manufacturing;3,44260000000000e+07;4,06420000000000e+07;1,80212847290578e+03;NA;NA
COL;LAM;Latin America;2002;Utilities;9,15700000000000e+06;1,21700000000000e+07;4,69675541197749e+01;NA;NA
COL;LAM;Latin America;2002;Construction;1,20830000000000e+07;1,47560000000000e+07;1,01171124678870e+03;NA;NA
COL;LAM;Latin America;2002;Trade, restaurants and hotels;3,08070000000000e+07;3,45710000000000e+07;4,76578239244486e+03;NA;NA
COL;LAM;Latin America;2002;Transport, storage and communication;1,66470000000000e+07;1,92100000000000e+07;7,97673760915629e+02;NA;NA
COL;LAM;Latin America;2002;Finance, insurance, real estate and business services;2,36635835591090e+07;2,49200139298900e+07;9,93696936447187e+02;NA;NA
COL;LAM;Latin America;2002;Government services;NA;NA;NA;NA;NA
COL;LAM;Latin America;2002;Community, social and personal services;4,18140000000000e+07;4,93350000000000e+07;3,16994518772755e+03;NA;NA
COL;LAM;Latin America;2002;Summation of sector GDP;2,01343583559109e+08;2,40062013929890e+08;1,64564374164606e+04;NA;NA
COL;LAM;Latin America;2003;Agriculture;2,26830000000000e+07;2,48210000000000e+07;3,90507048840243e+03;NA;NA
COL;LAM;Latin America;2003;Mining;1,51410000000000e+07;2,07260000000000e+07;2,12798085347585e+02;NA;NA
COL;LAM;Latin America;2003;Manufacturing;3,87750000000000e+07;4,26320000000000e+07;1,88633958026762e+03;NA;NA
COL;LAM;Latin America;2003;Utilities;1,11120000000000e+07;1,27220000000000e+07;3,89714303979152e+01;NA;NA
COL;LAM;Latin America;2003;Construction;1,36900000000000e+07;1,59810000000000e+07;9,66915959334341e+02;NA;NA
COL;LAM;Latin America;2003;Trade, restaurants and hotels;3,30940000000000e+07;3,58590000000000e+07;4,94216669851365e+03;NA;NA
COL;LAM;Latin America;2003;Transport, storage and communication;1,85490000000000e+07;2,00780000000000e+07;8,48765401807584e+02;NA;NA
COL;LAM;Latin America;2003;Finance, insurance, real estate and business services;2,73542483182254e+07;2,72737414819711e+07;1,05477965591933e+03;NA;NA
COL;LAM;Latin America;2003;Government services;NA;NA;NA;NA;NA
COL;LAM;Latin America;2003;Community, social and personal services;4,46720000000000e+07;5,03170000000000e+07;3,20066960617784e+03;NA;NA
COL;LAM;Latin America;2003;Summation of sector GDP;2,25070248318225e+08;2,50409741481971e+08;1,70564769061683e+04;NA;NA
COL;LAM;Latin America;2004;Agriculture;2,43470000000000e+07;2,55600000000000e+07;3,64006905101625e+03;NA;NA
COL;LAM;Latin America;2004;Mining;1,76950000000000e+07;2,05380000000000e+07;2,96650747083865e+02;NA;NA
COL;LAM;Latin America;2004;Manufacturing;4,43590000000000e+07;4,60190000000000e+07;2,11715047477785e+03;NA;NA
COL;LAM;Latin America;2004;Utilities;1,25610000000000e+07;1,31620000000000e+07;5,97299339620057e+01;NA;NA
COL;LAM;Latin America;2004;Construction;1,68700000000000e+07;1,76980000000000e+07;1,01595048806689e+03;NA;NA
COL;LAM;Latin America;2004;Trade, restaurants and hotels;3,72670000000000e+07;3,84020000000000e+07;5,20988179759544e+03;NA;NA
